Product_Name,Sub_Fund_Name,Issuer,Auth_Date,Doc,Deriv_Fund,Product_ID,Sub_Fund_ID,doc_url,doc,name,fund_type,id,subscription,switching,redemption,management,trustee,performance,admin,file_id,freq
JPMorgan Funds (ACS938),JPMorgan Funds - US Technology Fund (AGD263),JPMorgan Asset Management (Europe) S.a'r.l.,17/1/2001,Offering Documents,No,ACS938,AGD263,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AGD263&docType=OD,1.0,jpmorgan funds - us technology fund,other,AGD263,5.0%,1.0%,0%,1.5%,0,0,0.3%,AGD263,daily
Amundi Funds (AGC783),Asia Equity Concentrated (AGC784),Amundi Luxembourg S.A.,16/1/2001,Offering Documents,No,AGC783,AGC784,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AGC784&docType=OD,1.0,asia equity concentrated,stock,AGC784,4.50%,1.00%,0,1.90%,0,0,0,AGC784,daily
Amundi Funds (AGC783),Euro High Yield Bond (AGC798),Amundi Luxembourg S.A.,16/1/2001,Offering Documents,No,AGC783,AGC798,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AGC798&docType=OD,1.0,euro high yield bond,bond,AGC798,4.50%,1.00%,0,1.30%,0,0,0,AGC798,daily
Amundi Funds (AGC783),Global Bond (AGC803),Amundi Luxembourg S.A.,16/1/2001,Offering Documents,Yes,AGC783,AGC803,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AGC803&docType=OD,1.0,global bond,bond,AGC803,4.50%,1.00%,0,0.90%,0,0,0,AGC803,daily
Morgan Stanley Investment Funds (ACT316),Morgan Stanley Investment Funds Global Brands Fund (AGH025),MSIM Fund Management (Ireland) Limited,9/1/2001,Offering Documents,No,ACT316,AGH025,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AGH025&docType=OD,1.0,morgan stanley investment funds global brands fund,other,AGH025,0,0,0,0,0,0,0,AGH025,daily
Aberdeen Standard SICAV II (AGD813),Aberdeen Standard SICAV II – (SLI) European Equities Fund (AGD923),Abrdn Investments Luxembourg S.A.,28/12/2000,Offering Documents,No,AGD813,AGD923,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AGD923&docType=OD,1.0,aberdeen standard sicav ii – (sli) european equities fund,other,AGD923,5%,0.50%,0,1.40%,0,0,0.35%,AGD923,daily
INVESCO Select Retirement Fund (AAQ512),Stable Growth Fund (AGJ069),Invesco Hong Kong Limited (trading as Invesco Asia Pacific),28/12/2000,Offering Documents,No,AAQ512,AGJ069,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AGJ069&docType=OD,1.0,stable growth fund,stock,AGJ069,5.00%,2.00%,0,0.65%,0.04%,0,0.35%,AGJ069,daily
Invesco Funds (AAV714),Invesco Sustainable Pan European Structured Equity Fund (AGF137),INVESCO Management S.A.,1/12/2000,Offering Documents,No,AAV714,AGF137,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AGF137&docType=OD,1.0,invesco sustainable pan european structured equity fund,stock,AGF137,0,1.00%,0,1.30%,0,0,0,AGF137,daily
BlackRock Global Funds (AAR239),World Energy Fund (AGD569),BlackRock (Luxembourg) S.A.,29/11/2000,Offering Documents,No,AAR239,AGD569,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AGD569&docType=OD,1.0,world energy fund,other,AGD569,5%,0,0,1.75%,0,0,0,AGD569,daily
BlackRock Global Funds (AAR239),World Healthscience Fund (AGD565),BlackRock (Luxembourg) S.A.,29/11/2000,Offering Documents,No,AAR239,AGD565,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AGD565&docType=OD,1.0,world healthscience fund,other,AGD565,5%,0,0,1.50%,0,0,0,AGD565,daily
Ninety One Global Strategy Fund (AAQ612),Investment Grade Corporate Bond Fund (AGH362),Ninety One Luxembourg S.A.,24/11/2000,Offering Documents,Yes,AAQ612,AGH362,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AGH362&docType=OD,1.0,investment grade corporate bond fund,bond,AGH362,5%,0,0,0.75%,0,0,0.30%,AGH362,monthly
PineBridge Fund Series (AFI492),PineBridge Asian Fund (AFI497),PineBridge Investments Hong Kong Limited,13/11/2000,Offering Documents,No,AFI492,AFI497,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AFI497&docType=OD,1.0,pinebridge asian fund,other,AFI497,6.00%,1.00%,0,1.50%,0.05%,0,0.05%,AFI497,daily
PineBridge Fund Series (AFI492),PineBridge Global Bond Fund (AFI496),PineBridge Investments Hong Kong Limited,13/11/2000,Offering Documents,No,AFI492,AFI496,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AFI496&docType=OD,1.0,pinebridge global bond fund,bond,AFI496,6.00%,1.00%,0,0.75%,0.05%,0,0,AFI496,daily
Hang Seng Investment Series (AEO342),Hang Seng HSI Daily (1.5x) Leveraged Fund (AFV836),Hang Seng Investment Management Limited,4/11/2000,Offering Documents,Yes,AEO342,AFV836,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AFV836&docType=OD,1.0,hang seng hsi daily (1.5x) leveraged fund,other,AFV836,4.0%,2.0%,0,1.5%,0.055%,0,0,AFV836,daily
HSBC Index Tracker Investment Funds (AGE750),American Index Fund (AGE753),HSBC Global Asset Management (UK) Limited,30/10/2000,Offering Documents,No,AGE750,AGE753,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AGE753&docType=OD,1.0,american index fund,index,AGE753,0%,0%,0%,0.14%,0,0,0,AGE753,daily
HSBC Index Tracker Investment Funds (AGE750),European Index Fund (AGE755),HSBC Global Asset Management (UK) Limited,30/10/2000,Offering Documents,No,AGE750,AGE755,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AGE755&docType=OD,1.0,european index fund,index,AGE755,0%,0%,0%,0.13%,0,0,0,AGE755,daily
HSBC Index Tracker Investment Funds (AGE750),FTSE 100 Index Fund (AGE752),HSBC Global Asset Management (UK) Limited,30/10/2000,Offering Documents,No,AGE750,AGE752,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AGE752&docType=OD,1.0,ftse 100 index fund,index,AGE752,0%,0%,0%,0.25%,0,0,0,AGE752,daily
HSBC Index Tracker Investment Funds (AGE750),Japan Index Fund (AGE756),HSBC Global Asset Management (UK) Limited,30/10/2000,Offering Documents,No,AGE750,AGE756,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AGE756&docType=OD,1.0,japan index fund,index,AGE756,0%,0%,0%,0.25%,0,0,0,AGE756,daily
HSBC Index Tracker Investment Funds (AGE750),Pacific Index Fund (AGE757),HSBC Global Asset Management (UK) Limited,30/10/2000,Offering Documents,No,AGE750,AGE757,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AGE757&docType=OD,1.0,pacific index fund,index,AGE757,0%,0%,0%,0.25%,0,0,0,AGE757,daily
Morgan Stanley Investment Funds (ACT316),Morgan Stanley Investment Funds NextGen Emerging Markets Fund (AGC188),MSIM Fund Management (Ireland) Limited,16/10/2000,Offering Documents,No,ACT316,AGC188,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AGC188&docType=OD,1.0,morgan stanley investment funds nextgen emerging markets fund,other,AGC188,0,0,0,0,0,0,0,AGC188,daily
BEA Union Investment Capital Growth Fund (AFH769),BEA Union Investment Asia Strategic Growth Fund (AFH771),BEA Union Investment Management Limited,4/10/2000,Offering Documents,No,AFH769,AFH771,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AFH771&docType=OD,1.0,bea union investment asia strategic growth fund,stock,AFH771,5%,0,0.5%,1.75%,0.125%,0,0,AFH771,daily
BEA Union Investment Capital Growth Fund (AFH769),BEA Union Investment Hong Kong Dollar (HK$) Bond Fund (AFH772),BEA Union Investment Management Limited,4/10/2000,Offering Documents,No,AFH769,AFH772,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AFH772&docType=OD,1.0,bea union investment hong kong dollar (hk$) bond fund,bond,AFH772,5%,0,0.5%,1.00%,0.075%,0,0,AFH772,daily
BEA Union Investment Capital Growth Fund (AFH769),BEA Union Investment Hong Kong Growth Fund (AFH770),BEA Union Investment Management Limited,4/10/2000,Offering Documents,No,AFH769,AFH770,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AFH770&docType=OD,1.0,bea union investment hong kong growth fund,stock,AFH770,5%,0,0.5%,1.75%,0.125%,0,0,AFH770,daily
Schroder International Selection Fund (AEU509),EURO Corporate Bond (AGD913),Schroder Investment Management (Europe) S.A.,4/10/2000,Offering Documents,No,AEU509,AGD913,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AGD913&docType=OD,1.0,euro corporate bond,bond,AGD913,3.00%,1.00%,0,0.75%,0,0,0.25%,AGD913,daily
Fidelity Global Investment Fund (AFH923),Fidelity Global Investment Fund - Asia Pacific Equity Fund (AFH935),FIL Investment Management (Hong Kong) Limited,14/9/2000,Offering Documents,No,AFH923,AFH935,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AFH935&docType=OD,1.0,fidelity global investment fund - asia pacific equity fund,stock,AFH935,0,5%,0,0,0.1%,0,0,AFH935,daily
Fidelity Global Investment Fund (AFH923),Fidelity Global Investment Fund - Hong Kong Equity Fund (AFH932),FIL Investment Management (Hong Kong) Limited,14/9/2000,Offering Documents,No,AFH923,AFH932,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AFH932&docType=OD,1.0,fidelity global investment fund - hong kong equity fund,stock,AFH932,0,5%,0,0,0.1%,0,0,AFH932,daily
Fidelity Funds (AAV264),Fidelity Funds - Global Financial Services Fund (AGA006),FIL Investment Management (Luxembourg) S.A.,1/9/2000,Offering Documents,No,AAV264,AGA006,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AGA006&docType=OD,1.0,fidelity funds - global financial services fund,other,AGA006,5.25%,1%,0,1.50%,0,0,0.35%,AGA006,daily
Fidelity Funds (AAV264),Fidelity Funds - Global Industrials Fund (AGA009),FIL Investment Management (Luxembourg) S.A.,1/9/2000,Offering Documents,No,AAV264,AGA009,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AGA009&docType=OD,1.0,fidelity funds - global industrials fund,other,AGA009,5.25%,1%,0,1.50%,0,0,0.35%,AGA009,daily
Fidelity Funds (AAV264),Fidelity Funds - Sustainable Consumer Brands Fund (AGA004),FIL Investment Management (Luxembourg) S.A.,1/9/2000,Offering Documents,No,AAV264,AGA004,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AGA004&docType=OD,1.0,fidelity funds - sustainable consumer brands fund,other,AGA004,5.25%,1%,0,1.50%,0,0,0.35%,AGA004,daily
Fidelity Funds (AAV264),Fidelity Funds - Sustainable Global Health Care Fund (AGA003),FIL Investment Management (Luxembourg) S.A.,1/9/2000,Offering Documents,No,AAV264,AGA003,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AGA003&docType=OD,1.0,fidelity funds - sustainable global health care fund,other,AGA003,5.25%,1%,0,1.50%,0,0,0.35%,AGA003,daily
PIMCO Funds: Global Investors Series Plc (AFR656),Total Return Bond Fund (AFR657),PIMCO Global Advisors (Ireland) Limited,19/7/2000,Offering Documents,Yes,AFR656,AFR657,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AFR657&docType=OD,1.0,total return bond fund,bond,AFR657,5%,0,0.50%,0.50%,0,0,0,AFR657,daily
Franklin Templeton Investment Funds (ACG318),Franklin Mutual European Fund (AFW215),Franklin Templeton International Services S.a.r.l.,5/7/2000,Offering Documents,No,ACG318,AFW215,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AFW215&docType=OD,1.0,franklin mutual european fund,other,AFW215,5.00%,1.00%,0,1.50%,0,0,0,AFW215,daily
Franklin Templeton Investment Funds (ACG318),Franklin Technology Fund (AFW216),Franklin Templeton International Services S.a.r.l.,5/7/2000,Offering Documents,No,ACG318,AFW216,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AFW216&docType=OD,1.0,franklin technology fund,other,AFW216,5.00%,0,0,1.50%,0,0,0,AFW216,daily
Franklin Templeton Investment Funds (ACG318),Franklin U.S. Opportunities Fund (AFW210),Franklin Templeton International Services S.a.r.l.,5/7/2000,Offering Documents,No,ACG318,AFW210,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AFW210&docType=OD,1.0,franklin u.s. opportunities fund,other,AFW210,5.00%,1.00%,0,1.50%,0,0,0,AFW210,daily
Fidelity Funds (AAV264),Fidelity Funds - World Fund (AFT501),FIL Investment Management (Luxembourg) S.A.,27/6/2000,Offering Documents,No,AAV264,AFT501,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AFT501&docType=OD,1.0,fidelity funds - world fund,other,AFT501,5.25%,1%,0,1.50%,0,0,0.35%,AFT501,daily
BNP Paribas Funds (AEK802),BNP Paribas Funds Sustainable Europe Dividend (AFU808),BNP Paribas ASSET MANAGEMENT Luxembourg,19/6/2000,Offering Documents,No,AEK802,AFU808,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AFU808&docType=OD,1.0,bnp paribas funds sustainable europe dividend,other,AFU808,3%,1.5%,0,1.50%,0,0,0.40%,AFU808,daily
UBS (Lux) Equity Fund (AFQ690),UBS (Lux) Equity Fund - China Opportunity (USD) (AFQ709),UBS Fund Management (Luxembourg) S.A.,19/6/2000,Offering Documents,No,AFQ690,AFQ709,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AFQ709&docType=OD,1.0,ubs (lux) equity fund - china opportunity (usd),stock,AFQ709,5%,5%,0,0,0,0,1.87%,AFQ709,daily
UBS (Lux) Equity Fund (AFQ690),UBS (Lux) Equity Fund - European Opportunity Sustainable (EUR) (AFQ700),UBS Fund Management (Luxembourg) S.A.,19/6/2000,Offering Documents,No,AFQ690,AFQ700,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AFQ700&docType=OD,1.0,ubs (lux) equity fund - european opportunity sustainable (eur),stock,AFQ700,5%,5%,0,0,0,0,1.42%,AFQ700,daily
UBS (Lux) Equity Fund (AFQ690),UBS (Lux) Equity Fund - Greater China (USD) (AFQ707),UBS Fund Management (Luxembourg) S.A.,19/6/2000,Offering Documents,No,AFQ690,AFQ707,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AFQ707&docType=OD,1.0,ubs (lux) equity fund - greater china (usd),stock,AFQ707,5%,5%,0,0,0,0,1.87%,AFQ707,daily
UBS (Lux) Equity Fund (AFQ690),UBS (Lux) Equity Fund - Tech Opportunity (USD) (AFQ718),UBS Fund Management (Luxembourg) S.A.,19/6/2000,Offering Documents,No,AFQ690,AFQ718,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AFQ718&docType=OD,1.0,ubs (lux) equity fund - tech opportunity (usd),stock,AFQ718,5%,5%,0,0,0,0,1.63%,AFQ718,daily
UBS (Lux) Equity Fund (AFQ690),UBS (Lux) Equity Fund – Euro Countries Opportunity Sustainable (EUR) (AFQ710),UBS Fund Management (Luxembourg) S.A.,19/6/2000,Offering Documents,No,AFQ690,AFQ710,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AFQ710&docType=OD,1.0,ubs (lux) equity fund – euro countries opportunity sustainable (eur),stock,AFQ710,5%,5%,0,1.72%,0,0,0,AFQ710,daily
UBS (Lux) Bond Fund (AFQ659),UBS (Lux) Bond Fund - Euro High Yield (EUR) (AFQ671),UBS Fund Management (Luxembourg) S.A.,16/6/2000,Offering Documents,No,AFQ659,AFQ671,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AFQ671&docType=OD,1.0,ubs (lux) bond fund - euro high yield (eur),bond,AFQ671,3%,3%,0,0,0,0,1.01%,AFQ671,daily
Hang Seng Investment Series (AEO342),Hang Seng Hong Kong Bond Fund (AFW149),Hang Seng Investment Management Limited,7/6/2000,Offering Documents,No,AEO342,AFW149,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AFW149&docType=OD,1.0,hang seng hong kong bond fund,bond,AFW149,4.0%,2.0%,0,1.00%,0.035%,0,0,AFW149,daily
JPMorgan Funds (ACS938),JPMorgan Funds - Europe Dynamic Technologies Fund (AFU318),JPMorgan Asset Management (Europe) S.a'r.l.,4/5/2000,Offering Documents,No,ACS938,AFU318,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AFU318&docType=OD,1.0,jpmorgan funds - europe dynamic technologies fund,other,AFU318,5.0%,1.0%,0%,1.5%,0,0,0.3%,AFU318,daily
First Sentier Investors Global Umbrella Fund plc (AER758),First Sentier Long Term Bond Fund (AFS565),Board of Director - First Sentier Investors Global Umbrella Fund plc,10/4/2000,Offering Documents,No,AER758,AFS565,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AFS565&docType=OD,1.0,first sentier long term bond fund,bond,AFS565,5%,1%,0,3%,0,0,0.03%,AFS565,daily
Janus Henderson Capital Funds plc (AFB760),Janus Henderson Global Life Sciences Fund (AFM325),Janus Henderson Investors Europe S.A.,30/3/2000,Offering Documents,No,AFB760,AFM325,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AFM325&docType=OD,1.0,janus henderson global life sciences fund,other,AFM325,0,0,0,0.025%,0,0,0,AFM325,daily
Janus Henderson Capital Funds plc (AFB760),Janus Henderson Global Technology and Innovation Fund (AFM324),Janus Henderson Investors Europe S.A.,30/3/2000,Offering Documents,No,AFB760,AFM324,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AFM324&docType=OD,1.0,janus henderson global technology and innovation fund,other,AFM324,5.00%,0,0,0.025%,0,0,0,AFM324,daily
Janus Henderson Capital Funds plc (AFB760),Janus Henderson US Venture Fund (AFM326),Janus Henderson Investors Europe S.A.,30/3/2000,Offering Documents,No,AFB760,AFM326,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AFM326&docType=OD,1.0,janus henderson us venture fund,other,AFM326,5.00%,0,0,0.025%,0,0,0,AFM326,daily
Aberdeen Standard SICAV I (AAN337),Aberdeen Standard SICAV I - Global Innovation Equity Fund (AFP992),Abrdn Investments Luxembourg S.A.,23/2/2000,Offering Documents,No,AAN337,AFP992,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AFP992&docType=OD,1.0,aberdeen standard sicav i - global innovation equity fund,stock,AFP992,5.0%,1%,0,1.75%,0,0,0.60%,AFP992,daily
Aberdeen Standard SICAV I (AAN337),Aberdeen Standard SICAV I - Select Euro High Yield Bond Fund (AFP993),Abrdn Investments Luxembourg S.A.,23/2/2000,Offering Documents,No,AAN337,AFP993,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AFP993&docType=OD,1.0,aberdeen standard sicav i - select euro high yield bond fund,bond,AFP993,5.0%,1%,0,1.25%,0,0,0.60%,AFP993,daily
First Sentier Investors Global Umbrella Fund plc (AER758),FSSA Asia Opportunities Fund (AFM956),Board of Director - First Sentier Investors Global Umbrella Fund plc,24/1/2000,Offering Documents,No,AER758,AFM956,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AFM956&docType=OD,1.0,fssa asia opportunities fund,other,AFM956,5%,1%,0,3%,0,0,0.03%,AFM956,daily
AB FCP I (ADX424),European Income Portfolio (AFD139),AllianceBernstein (Luxembourg) S.a.r.l.,22/11/1999,Offering Documents,No,ADX424,AFD139,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AFD139&docType=OD,1.0,european income portfolio,bond,AFD139,5%,0,0,1.10%,0,0,1.00%,AFD139,daily
HSBC Global Investment Funds (AAU032),HSBC Global Investment Funds - Asia ex Japan Equity Smaller Companies (AFJ489),HSBC Investment Funds (Luxembourg) S.A.,2/11/1999,Offering Documents,No,AAU032,AFJ489,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AFJ489&docType=OD,1.0,hsbc global investment funds - asia ex japan equity smaller companies,stock,AFJ489,0,0,0,0,0,0,0,AFJ489,daily
HSBC Global Investment Funds (AAU032),HSBC Global Investment Funds - Global Emerging Markets Bond (AFJ493),HSBC Investment Funds (Luxembourg) S.A.,2/11/1999,Offering Documents,No,AAU032,AFJ493,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AFJ493&docType=OD,1.0,hsbc global investment funds - global emerging markets bond,bond,AFJ493,0,0,0,0,0,0,0,AFJ493,daily
Invesco Funds (AAV714),Invesco Euro Ultra-Short Term Debt Fund (AFJ137),INVESCO Management S.A.,20/10/1999,Offering Documents,No,AAV714,AFJ137,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AFJ137&docType=OD,1.0,invesco euro ultra-short term debt fund,bond,AFJ137,0,0,0,0.25%,0,0,0,AFJ137,daily
Fidelity Funds (AAV264),Fidelity Funds - Sustainable Euro Cash Fund (This is not classified as an ESG fund in Hong Kong*) (AFI803),FIL Investment Management (Luxembourg) S.A.,5/10/1999,Offering Documents,No,AAV264,AFI803,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AFI803&docType=OD,1.0,fidelity funds - sustainable euro cash fund (this is not classified as an esg fund in hong kong*),other,AFI803,0%,0%,0,0.15%,0,0,0.35%,AFI803,daily
Hang Seng Investment Series (AEO342),Hang Seng American Index Fund (AFA691),Hang Seng Investment Management Limited,29/9/1999,Offering Documents,No,AEO342,AFA691,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AFA691&docType=OD,1.0,hang seng american index fund,index,AFA691,3.0%,2.0%,0,1.0%,0.045%,0,0,AFA691,daily
